ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07747;2023-09-25T11:00:00+02:00;102230;50.0;1;90;1.8;295.75;284.45;49;40220.0;0;;;;0;;;;;101710.0;;;-70.0;;;;;284.65;;;3.3;3.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.600000000000023;;;;;11.5;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-30T14:00:00+02:00;102260;-140.0;8;130;3.2;305.85;288.85;36;60000.0;0;;;;0;;;;;101760.0;;;60.0;;;;;290.85;;;6.1;8.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;32.700000000000045;;;;;17.700000000000045;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-23T11:00:00+02:00;101980;190.0;1;310;7.0;293.35;282.25;49;60000.0;0;;;;0;;;;;101460.0;;;920.0;;;;;288.05;;;11.8;13.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.200000000000045;;;;;14.900000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-30T17:00:00+02:00;102110;-150.0;6;120;3.5;304.95;289.65;40;53170.0;0;;;;0;;;;;101610.0;;;30.0;;;;;290.85;;;5.3;6.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;31.80000000000001;;;;;17.700000000000045;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-03T08:00:00+02:00;102130;10.0;3;90;1.3;292.85;291.85;94;15390.0;0;;;;3;450.0;;;;101610.0;;;430.0;291.65;;294.75;;290.65;;;1.9;2.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;390.0;3.0;;630.0;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.700000000000045;18.5;;21.600000000000023;;17.5;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-11T02:00:00+02:00;101600;-60.0;8;320;2.4;294.75;291.75;83;50600.0;0;;;90.0;7;250.0;;;;101090.0;;;-140.0;;;;;294.15;;;4.0;4.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;270.0;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.600000000000023;;;;;21.0;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-12T02:00:00+02:00;101360;40.0;3;60;1.0;295.25;292.75;86;27100.0;0;;;90.0;1;800.0;;;;100850.0;;;-240.0;;;;;294.55;;;1.6;4.4;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;840.0;7.0;;5220.0;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.100000000000023;;;;;21.400000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-21T08:00:00+02:00;100520;-130.0;6;200;0.8;292.55;290.55;88;60000.0;0;;;75.0;6;800.0;;;;100010.0;;;-750.0;292.15;;294.25;;292.65;;;1.6;2.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;3.8;;;;;6.0;;780.0;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.400000000000034;19.0;;21.100000000000023;;19.5;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-04T02:00:00+02:00;102060;30.0;3;360;0.8;291.85;287.55;76;60000.0;0;;;;0;;;;;101540.0;;;-20.0;;;;;290.25;;;1.6;2.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.700000000000045;;;;;17.100000000000023;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-05T02:00:00+02:00;101760;60.0;1;20;1.8;293.85;292.15;90;17890.0;0;;;;3;7140.0;;;;101250.0;;;-290.0;;;;;293.25;;;2.8;5.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;7140.0;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.700000000000045;;;;;20.100000000000023;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
